ruta,clase,split
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/05710638d1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/53dee20ea2.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a53d44248d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1e27a2fb57.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/75c59449f7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f95c4be454.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/36e93f1aaa.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/82d313dced.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c31050ff1d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/87718da5e8.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1fd24daa33.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3b15f72bf5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/40a094735f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4b0f8918ba.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b9b42998b9.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4da0e19ee0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/00ed634f9f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ffb23f1594.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d8fc87431c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c41c820065.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4b12d7f407.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/56a7da211f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0f355da29e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ee40b1adc4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cc481d8a6b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/926f3b4832.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6ee97af2aa.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/25ecd1f1c7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1a97b2e137.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cfada79b85.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ef3659e599.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6762612479.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3e640bf376.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3a33e326a6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a99993b4d6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3b9343bb89.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/e59c7b9abd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/df8233fe7f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/af58c60930.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3cbf8b852d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/850711a8a1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/49a927ebb7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9aa792f9f8.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9cd27c3429.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d099ea3d88.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/532845d420.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8ebe9276b4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ec47ac344d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b29380b36c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b6b74d7768.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3b175755af.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9ba33964a0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/eb56bff034.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/17ff334228.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f5ecbbbf0b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3085252b69.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c9117cc44f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/caeae4e63e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ecb2e457d5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/3b9f1f07bb.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/77b549866a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a7cb3ee147.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4509c070c1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2e454cccc9.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/331ef24a73.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/787f61cedd.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4fc183d8c4.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c6dafcbe04.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a249bafe2e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f3c10591e6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d3f4809c94.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2d309ad2c5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5993b21053.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/7e5a401b55.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c39c6954a3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c813d092b5.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/cff2b86428.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/9f5f2f9537.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/549dfdbdc0.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/b2e703f27c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/da6f6713eb.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/a0661eb70b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2bc4753c11.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0c2c16d42e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5109d7504a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f3f9e5e388.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/313bdf348b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/179f610ade.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/06c648a70e.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/98f4d3e74a.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/1ebf265ab2.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/0985ae763c.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f3722e30e3.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/162982b983.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ee095ab91f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/da8c167b52.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/489dcf1a66.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/357149cbf2.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/c6186a252b.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/5575e402d9.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8414a019a7.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ab15cdbc93.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/368b9eb357.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/df9ad809a6.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/20f130d48d.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/6e2dcbeac1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/2ff6ed8589.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8aae782193.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ee9757e1af.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f9aa02544f.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f935747f92.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/7d9db221bf.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/4842482e36.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/d997447db1.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/017b837476.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/f0f6ad3ecb.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/688ca64c62.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/ac85e05e08.jpg,organico,train
/content/drive/MyDrive/project_factoria/waste_classifier/datasets/unified/train/organico/8a426e5ecd.jpg,organico,train
